row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
8425,141335886,0.01,J,83.686699,-73.741215,3.586,1350.290614,45.984407,7.129422461,2650,4,4,3,136.45686,,3509.53,,25.05799,0.29499
8426,141335904,0.01,J,83.578752,-73.702649,11.769,1325.782836,0.10418,0.13431719,553120,4,4,3,8.002606,,4762.6235,,19.32238,0.11768
8427,141336449,0.01,J,83.762637,-73.180693,9.059,1344.190758,44.902545,5.3883054,730,4,4,3,12.743497,0.725465,4715,2.24429,10.93791,0.25021
8428,141410886,0.01,J,84.002914,-73.339218,10.793,1326.175699,0.537962,7.140606329,25290,4,4,3,1.174396,,6339,0.16,44.75991,-1.41448
8429,141410887,0.01,J,83.998455,-73.339567,9.435,1326.174582,0.537976,6.95938665,7470,4,4,3,2.58119,1.44799,6228,3.78,47.20663,-1.34598
8430,141411137,0.01,EB,84.009677,-73.620702,10.609,1326.182089,1.757699,2.789257389,51190,4,4,3,1.8267092,1.73206,7051.42,4.13084,509.50005,0.39704
8431,141411713,0.01,J,83.931889,-74.250409,8.774,1329.828089,1.023167,1.010970849,600,4,4,3,1.590769,1.58688,6949.4595,4.24924,14.53812,0.21066
8432,141412481,0.01,J,84.234126,-75.099133,10.257,1328.803309,1.352249,0.40535016,2020,4,4,3,11.321456,,4456.62,,17.68302,0.25409
8433,141412532,0.01,J,84.228908,-75.159668,9.691,1326.213384,0.796645,3.571136474,170,4,4,3,1.7035631,1.48113,7025.71,4.06148,10.92612,0.02885
8434,141412831,0.01,EB,83.922141,-75.62439,11.938,1326.569004,1.303541,5.228972226,125160,4,4,3,2.582734,,5103.4067,0.2,643.06614,0.3941
8435,141412973,0.01,J,84.115052,-75.885264,10.943,1325.846987,0.28948,1.115493811,1340,4,4,3,10.491919,,4591.3403,,31.32129,0.02845
8436,141413343,0.01,J,83.931193,-76.816553,11.964,1336.687263,14.584651,2.89476153,3370,4,4,3,1.865113,1.39732,5872.25,3.81879,13.76352,0.10151
8437,141413754,0.01,EB,84.278127,-77.89922,10.954,1326.477897,0.992079,2.623374341,510,4,4,3,9.833529,,4346.835,,13.75621,0.17587
8438,141414247,0.01,J,84.634751,-76.594806,9.913,1341.769952,0.384587,0.094146898,850,4,4,3,9.348023,0.740235,4754.2427,2.03,11.10225,0.25184
8439,141414257,0.01,J,84.306243,-76.577163,10.677,1336.706238,14.463599,5.703286358,1390,4,4,3,11.288837,,4753.94,,10.22294,0.22613
8440,141423634,0.01,J,84.58754,-74.232095,13.051,1326.016357,0.475023,5.079743955,2990,4,4,3,,,5149.79,,34.75392,-0.7728
8441,141424668,0.01,J,84.589772,-73.099913,9.41,1339.639738,13.458272,2.164090138,16890,4,4,3,,,3786,,85.85583,0.0056
8442,141424712,0.01,J,84.630386,-73.069663,11.559,1338.193986,13.492251,3.63643149,15270,4,4,3,13.607007,,4684.44,,27.22624,0.21624
8443,141425837,0.01,EB,84.367159,-72.314477,11.856,1325.709548,0.527782,2.662427966,926590,4,4,3,1.3713738,,7008,,248.26185,0.46529
8444,141426525,0.01,J,84.549731,-71.986467,13.127,1350.597806,23.294234,5.674475402,20720,4,4,3,,,4071.245,,22.37999,0.20728
8445,141427315,0.01,J,84.840696,-72.193665,10.781,1325.705587,0.135355,0.403791036,810,4,4,3,2.0330844,1.70345,7184.4062,4.13568,14.57348,0.14766
8446,141427321,0.01,J,84.825872,-72.196107,11.594,1325.705784,0.135354,0.417074401,1450,4,4,3,2.1697524,,5507.5073,,13.6282,0.14231
8447,141427647,0.01,J,84.976945,-72.371169,9.622,1326.413272,1.209816,4.03217155,270,4,4,3,10.22716,0.704488,4827.145,2.04609,11.61668,0.12622
8448,141427674,0.01,J,84.936623,-72.389669,11.083,1335.51752,38.83347,4.715936597,4980,4,4,3,1.0901998,1.13652,5957,4.29106,21.43335,0.22565
8449,141427794,0.01,EB,84.878153,-72.455547,11.685,1327.112377,11.293028,4.176613476,107070,4,4,3,2.1879456,1.17719,5830,4.27455,237.02489,0.47789
8450,141428309,0.01,EB,84.678793,-72.812812,11.335,1332.364559,18.180201,5.768214173,73150,4,4,3,1.1140084,0.957591,5726.957,4.20026,29.1277,0.25436
8451,141435705,0.01,J,84.885313,-76.033088,9.34,1325.756343,0.133936,0.408076205,260,4,4,3,1.9692075,1.67646,7209.5146,4.02082,15.98118,0.1841
8452,141436149,0.01,J,84.928228,-77.171575,11.915,1337.375617,14.308693,7.582462595,1400,4,4,3,11.407899,,4956.74,,10.32587,0.16349
8453,141436324,0.01,EB,84.928266,-77.745094,11.937,1342.081355,18.037024,5.800706918,45990,4,4,3,1.5278105,1.22375,5877.75,4.25756,166.38344,0.43176
8454,141470580,0.01,J,86.433507,-72.60775,10.904,1325.953815,0.362314,0.827901983,400,4,4,3,9.3612995,,4978.56,,10.07498,0.21197
8455,141471392,0.01,J,86.483387,-73.437008,10.934,1325.950642,1.066284,5.093596017,330,4,4,3,,,5002,,12.52803,0.06423
8456,141471522,0.01,J,86.35642,-73.596591,8.328,1326.580641,0.591308,1.538204979,200,4,4,3,19.356812,0.711287,4449.88,1.56,12.93729,0.15954
8457,141471781,0.01,J,86.296413,-73.922979,11.873,1340.190225,41.810993,10.94779041,2380,4,4,3,1.4097081,1.16927,5356.25,4.21537,12.72627,0.20058
8458,141472340,0.01,EB,86.579592,-74.645541,11.977,1327.604472,2.331242,6.699989508,73640,4,4,3,1.3663005,1.26135,5764,4.11327,307.1964,0.44422
8459,141472521,0.01,EB,86.588263,-74.870717,9.406,1325.744816,0.265948,0.928371278,190,4,4,3,13.932071,0.806183,4894.096,1.83,13.24442,0.1309
8460,141472777,0.01,J,86.464274,-75.285219,9.477,1325.834043,0.431897,1.589346408,110,4,4,3,1.5258377,1.21768,6902.79,4.32679,9.21394,0.10753
8461,141472782,0.01,J,86.404902,-75.289094,11.46,1328.539447,28.213465,4.61120872,7190,4,4,3,8.618122,,4999.06,,16.94784,0.15682
8462,141473777,0.01,J,86.584756,-77.798354,10.71,1325.878608,0.323944,1.716799538,1570,4,4,3,9.582435,,4810,,51.95494,-0.13604
8463,141473947,0.01,J,86.900742,-77.567706,9.728,1325.685127,0.125828,1.481971985,5560,4,4,3,3.1743965,,7288.415,,93.91892,-0.73098
8464,141478809,0.01,J,86.658674,-77.499963,11.43,1326.949894,1.353664,5.40599255,450,4,4,3,3.204633,1.13324,5948.5,4.29248,10.43832,0.15097
8465,141479140,0.01,EB,86.968654,-76.591437,10.531,1353.452439,47.258585,17.30798417,40220,4,4,3,4.177697,,5058,,472.11449,0.18798
8466,141479660,0.01,J,86.719496,-75.474089,11.194,1325.993391,0.495292,4.122057764,1940,4,4,3,1.6143713,1.52008,7191.25,4.17311,19.68761,-0.22677
8467,141480307,0.01,J,86.86265,-74.613834,11.654,1347.750927,0.124965,0.048406442,2200,4,4,3,2.643816,1.49317,5684.75,3.78636,14.41821,0.24443
8468,141481180,0.01,J,86.838795,-73.608804,11.862,1325.806431,0.552493,10.26098839,23740,4,4,3,2.0823658,,5781,,143.51876,-2.24122
8469,141483539,0.01,J,87.178714,-72.206476,11.653,1325.688369,0.195401,0.894217504,560,4,4,3,1.8008574,1.04155,5417.6665,4.34139,15.42629,0.32057
8470,141483930,0.01,J,87.333603,-72.541889,11.857,1326.267026,1.067462,8.638500283,420,4,4,3,1.1296822,1.32814,6365.3335,4.22427,13.545,0.29581
8471,141484981,0.01,J,87.292704,-73.616033,9.122,1325.858709,0.337514,1.400062074,1690,4,4,3,1.7992877,1.98099,7583.81,4.36343,48.14328,0.06991
8472,141526252,0.01,J,87.092536,-75.902354,11.668,1325.753997,0.122977,1.065797387,3830,4,4,3,9.950806,,4848.6675,,103.4508,-0.59716
8473,141527244,0.01,J,87.669932,-77.428289,11.873,1325.754281,0.133212,1.514812265,1090,4,4,3,3.174662,,5059.1475,,49.70388,-0.43572
8474,141527811,0.01,EB,87.445323,-76.089453,6.618,1327.128158,2.031265,3.984366923,770,4,4,3,45.271423,,4073,,68.32231,0.21718
8475,141527815,0.01,EB,87.45587,-76.081978,11.933,1329.163772,2.031265,1.63313706,162670,4,4,3,1.9342272,1.28153,6346,4.23847,18.81843,0.17844
8476,141530070,0.01,J,87.630457,-73.038525,10.997,1325.763048,0.150554,1.249550023,270,4,4,3,,,3878,,15.47304,0.14255
8477,141530656,0.01,J,87.66877,-72.448422,10.867,1327.009082,0.732939,2.137601935,290,4,4,3,8.907096,,4603.79,,10.13627,0.2153
8478,141530717,0.01,J,87.491723,-72.39799,11.824,1339.249112,48.399956,10.2336867,45750,4,4,3,1.5462005,1.09264,5430.1,4.94905,23.25748,0.17949
8479,141531810,0.01,J,88.087295,-72.342583,8.754,1325.713208,0.100053,0.411770123,620,4,4,3,1.7310886,1.63718,7288.6665,4.19873,16.74482,0.05563
8480,141541744,0.01,EB,88.008072,-73.501791,11.281,1326.000723,0.356649,1.068063893,590,4,4,3,11.953143,,4565.5947,,11.99982,0.17162
8481,141542755,0.01,J,88.01084,-74.737018,8.677,1325.710955,0.118669,0.508662802,12020,4,4,3,2.5808392,2.06146,7664,3.77006,40.78093,0.35008
8482,141543318,0.01,J,88.015701,-75.506229,10.549,1325.849443,0.641553,7.545587116,2730,4,4,3,2.3779159,1.19966,6565.73,4.18407,56.42029,-1.4702
8483,141543857,0.01,J,88.145747,-76.638303,11.636,1325.840553,0.260171,1.315632713,640,4,4,3,1.4038167,,5775,0.177041,21.9897,0.12472
8484,141544179,0.01,J,87.96541,-77.36063,11.725,1339.341495,13.856074,11.35643825,1730,4,4,3,1.0145996,0.991812,5463.3335,4.37796,12.31131,0.18801
8485,141544863,0.01,J,88.513845,-76.842328,10.819,1326.565691,0.921963,4.414137573,300,4,4,3,10.581813,,4680.317,,12.26594,0.00798
8486,141544911,0.01,EB,88.373498,-76.732206,11.393,1327.749862,2.458887,4.91580689,295370,4,4,3,2.7057,1.73114,8214.75,3.82399,348.62081,0.41431
8487,141545037,0.01,J,88.197729,-76.475036,10.49,1326.731714,1.175884,2.386950449,230,4,4,3,1.2635092,1.08603,5534,4.10703,9.29634,0.16041
8488,141545187,0.01,J,88.369463,-76.146608,10.011,1326.206874,0.491475,2.572222878,330,4,4,3,9.703296,0.720914,4734.2676,,15.32914,-0.10011
8489,141545306,0.01,J,88.318348,-75.848147,11.522,1347.842002,27.070141,11.90219959,1560,4,4,3,1.7557857,1.49283,6277,3.87004,13.51691,0.09817
8490,141545444,0.01,J,88.39235,-75.61151,9.531,1325.89092,0.342741,1.836241762,20710,4,4,3,3.457623,1.43412,6427.95,4.05,98.66851,0.43218
8491,141547979,0.01,J,88.583613,-72.70476,11.744,1325.746766,0.171866,0.590504077,530,4,4,3,0.68807083,0.821691,5359.6665,4.44259,12.45817,0.01595
8492,141605929,0.01,J,88.448056,-72.082479,11.847,1326.03111,0.416401,1.047831476,480,4,4,3,1.28613,1.21729,9579.5,4.31512,10.26265,0.15335
8493,141606958,0.01,J,88.593792,-72.676346,10.186,1348.764526,27.70638,13.4918988,1610,4,4,3,0.8059825,0.880219,5092.64,4.77007,23.08848,0.20126
8494,141606986,0.01,J,88.752963,-72.69332,9.791,1325.808651,0.343862,1.870141628,567690,4,4,3,1.3662,1.02036,5868.9,4.20529,100.92808,0.44244
8495,141607271,0.01,J,88.662571,-72.986678,10.959,1325.756231,0.777249,4.820000859,7080,4,4,3,,,4970.3335,0.2,61.86675,0.37717
8496,141607489,0.01,J,88.775412,-73.202429,9.248,1328.593423,0.473919,0.575186012,300,4,4,3,16.109642,0.766217,4669.685,2.34,12.74004,0.29262
8497,141609929,0.01,J,88.586712,-76.526688,11.322,1329.051221,0.557643,0.470561469,2880,4,4,3,1.8958752,1.64017,7022.654,3.8904,15.00867,0.22397
8498,141610190,0.01,J,88.899919,-77.14295,11.811,1325.790536,0.11541,0.571556484,980,4,4,3,1.13565,1.03767,5793.5,4.344,26.33557,-0.16708
8499,141610473,0.01,J,88.961394,-77.845516,9.382,1326.205433,2.047557,2.475250706,210,4,4,3,2.7893007,1.60635,7169.7026,3.67787,10.74759,0.23297
8500,141611838,0.01,J,89.154224,-75.095743,9.713,1327.362662,5.399011,2.432146475,460,4,4,3,8.651268,0.696488,4745.7266,3.52,9.28207,0.1887
8501,141621350,0.01,J,89.150038,-74.036092,11.295,1325.741218,0.146868,0.506553607,360,4,4,3,1.0672033,1.00734,5345.5,4.37007,10.6021,0.10464
8502,141621733,0.01,J,89.029774,-73.644641,9.651,1326.347977,0.823227,4.072602756,18870,4,4,3,1.811831,1.0248,5503,4.33039,34.94916,-0.15568
8503,141622065,0.01,EB,89.228734,-73.34263,9.816,1326.307742,1.464028,6.806324733,194700,4,4,3,3.4872725,1.27368,6419.515,4.23521,240.69158,0.36162
8504,141622081,0.01,EB,89.268616,-73.327488,10.235,1326.307466,1.464028,6.820730769,101520,4,4,3,3.8302705,0.703707,4811.39,2.95,315.06239,0.35762
8505,141624659,0.01,J,89.62736,-72.969656,10.841,1326.109083,0.608167,3.768251385,4720,4,4,3,1.4807409,1.10961,5679.5,4.02548,79.83739,0.41171
8506,141624696,0.01,J,89.693221,-72.980438,11.39,1326.109627,0.608167,3.763434703,60990,4,4,3,2.1702673,1.29741,6658.027,4.17631,83.40639,0.41778
8507,141626296,0.01,J,89.656988,-74.667325,11.469,1326.245924,43.466017,4.548284019,4880,4,4,3,5.7971344,,4704.05,,20.2109,0.16687
8508,141627233,0.01,J,89.695513,-76.221106,10.982,1326.06214,0.551672,0.967720956,320,4,4,3,1.6387556,1.1423,5952.5,4.01551,9.31267,0.18276
8509,141679952,0.01,J,90.147739,-76.274923,11.379,1326.895725,13.50589,7.390423008,1950,4,4,3,1.61111,1.459,6051,4.18823,16.22804,0.21883
8510,141680315,0.01,J,89.848143,-75.498697,11.701,1325.836072,0.334334,1.776356662,2580,4,4,3,2.2516055,1.07204,5815.6665,4.3226,67.48785,0.48038
8511,141683242,0.01,J,90.158147,-72.322138,9.484,1339.037662,40.076014,9.252750112,1880,4,4,3,29.546177,0.665571,4248.81,0.95,23.46901,0.24007
8512,141683958,0.01,J,90.437221,-72.147631,5.843,1343.292504,41.702235,10.95934736,250,4,4,3,,,,,21.1281,0.24744
8513,141684337,0.01,J,90.180685,-72.49001,11.983,1325.7797,0.144051,1.368853271,1420,4,4,3,1.4161272,1.24347,5744,3.68888,48.98258,-0.34583
8514,141684924,0.01,J,90.426077,-72.982766,10.146,1326.305153,0.731875,3.5073792,220,4,4,3,10.705031,,4710.53,0.17,12.07919,0.00199
8515,141685041,0.01,J,90.436818,-73.094998,9.398,1334.350582,46.276421,8.607414306,1610,4,4,3,13.5722475,0.632479,4218,,22.23582,0.26928
8516,141685465,0.01,EB,90.40443,-73.474958,11.308,1330.315884,7.807405,5.272809041,261990,4,4,3,1.4863667,0.932651,5424.6665,4.42434,171.70948,0.33903
8517,141686804,0.01,J,90.490684,-74.836705,10.993,1328.760726,42.207263,5.135779762,4240,4,4,3,1.02696,1.02956,5575.0767,4.42688,25.08323,0.19394
8518,141687114,0.01,J,90.360421,-75.309079,9.96,1326.0206,0.570145,1.720560775,270,4,4,3,15.92971,0.693453,4274.445,2.56,12.15389,0.18434
8519,141687177,0.01,J,90.30192,-75.413243,10.533,1328.755483,42.207263,5.399153083,1790,4,4,3,38.439392,,4158.582,,16.3757,0.18535
8520,141687247,0.01,J,90.373444,-75.53696,9.467,1326.976323,1.576027,6.286834744,250,4,4,3,12.267562,0.676582,4441.3335,2.715,14.88873,0.32239
8521,141708778,0.01,J,90.580301,-77.665724,9.666,1325.85256,0.417549,2.756224247,200,4,4,3,8.99523,0.842379,4936.9375,2.57,10.8369,-0.4875
8522,141709126,0.01,EB,90.861823,-76.792725,11.145,1325.921361,1.30299,3.464285573,3900,4,4,3,14.835163,,4642,,64.60196,0.3928
8523,141709144,0.01,EB,90.787935,-76.767042,11.849,1325.916666,1.303138,3.958828993,10310,4,4,3,10.692243,,4920.2334,,149.39895,0.42059
8524,141709215,0.01,J,90.585792,-76.601944,9.409,1327.521297,0.361328,0.652471649,240,4,4,3,10.19594,0.666457,4593.5,2.16,9.058,0.20708
8525,141709728,0.01,J,90.833567,-75.527454,10.885,1327.042114,0.775055,1.287397357,1350,4,4,3,,,4548,,10.09604,0.16456
8526,141711084,0.01,J,90.916017,-73.798513,9.419,1326.281495,1.534631,4.064685052,210,4,4,3,10.083304,0.734612,4853.4297,2.25642,11.11911,0.17493
8527,141711096,0.01,J,90.557948,-73.785271,11.348,1325.771142,0.430067,1.967711349,10670,4,4,3,2.3497279,1.10101,5610.5,4.30734,41.03685,-0.09313
8528,141712167,0.01,EB,90.881578,-72.764519,9.39,1325.722334,0.433015,1.191795845,210,4,4,3,1.5961605,1.06384,5951,4.32736,16.47894,0.21385
8529,141713380,0.01,J,91.130593,-72.136717,11.72,1325.910094,0.385422,1.043969446,16590,4,4,3,1.6377895,0.978497,5731.855,4.40319,29.61986,0.15816
8530,141713649,0.01,J,91.000236,-72.364668,11.875,1325.711737,0.10176,0.743710925,3310,4,4,3,2.078451,1.94528,7631,3.66989,41.64479,0.46464
8531,141714161,0.01,J,91.175811,-72.821808,11.094,1340.472811,26.861505,14.85978457,1780,4,4,3,2.2098758,1.59784,5961,3.5367,16.00298,0.19183
8532,141751744,0.01,J,91.333683,-73.210874,10.965,1325.793704,0.164387,1.052839556,950,4,4,3,2.0382183,,5512.4595,,21.54164,0.19687
8533,141752585,0.01,J,90.981271,-74.116494,10.926,1340.039602,23.139576,9.113290612,1550,4,4,3,1.7687172,1.03224,5823,3.82035,14.93303,0.21044
8534,141754709,0.01,J,91.203775,-77.832028,11.973,1348.50311,32.333042,4.86547616,10330,4,4,3,0.99045485,0.82191,4876.57,4.49798,31.42237,0.09956
8535,141754906,0.01,J,91.457307,-77.620269,9.787,1327.079503,1.067064,2.852646215,200,4,4,3,10.99208,,4575.4,,9.98028,0.17675
8536,141755428,0.01,J,91.524962,-76.367203,11.384,1343.184227,23.328129,6.248206071,38030,4,4,3,1.2850649,1.08194,5895.5,4.18147,23.13433,0.22241
8537,141755432,0.01,J,91.587468,-76.360453,7.787,1325.995902,0.592199,2.691189136,130,4,4,3,12.13726,0.694468,4694.7603,1.80005,9.81401,-0.01191
8538,141755612,0.01,J,91.507391,-76.015038,11.921,1334.653979,41.20915,12.81769402,3000,4,4,3,11.2196245,,4827.675,,15.8887,0.19481
8539,141755839,0.01,J,91.713023,-75.565468,11.532,1340.242827,27.02451,21.1893778,1340,4,4,3,2.0174503,1.15283,5925.5,4.28421,12.96114,0.12086
8540,141756275,0.01,J,91.376628,-74.887468,11.191,1325.912964,13.613695,6.122895463,1060,4,4,3,1.9888808,1.06539,5935.75,4.32645,10.37166,0.20284
8541,141756835,0.01,J,91.439632,-74.142164,11.901,1347.25999,0.141591,0.018859921,10090,4,4,3,1.6639045,1.82604,7538,3.71741,28.47943,0.27729
8542,141757762,0.01,J,91.342388,-73.193816,11.407,1325.792859,0.164388,0.859131141,3430,4,4,3,2.425151,1.31868,6834.55,4.22708,21.85561,-0.11837
8543,141757920,0.01,J,91.635983,-73.022547,9.916,1325.708635,0.16386,1.742867395,2130,4,4,3,1.8465804,1.4784,7016.4277,4.03772,62.9454,-0.78555
8544,141757931,0.01,J,91.43196,-73.013222,11.677,1326.158745,0.531161,6.62417257,570,4,4,3,0.79603535,0.839754,5095.9453,4.50627,30.41041,-0.59392
8545,141766191,0.01,J,91.680523,-72.215095,10.833,1325.706281,0.186761,0.991163038,34870,4,4,3,1.5275581,1.02532,5778.75,4.30595,41.22271,-0.27753
8546,141766509,0.01,J,91.483977,-71.915787,10.004,1325.93329,0.310784,1.850979779,11210,4,4,3,7.9336305,0.71231,4783.29,2.30657,89.25764,0.40826
8547,141766836,0.01,J,91.747081,-72.21864,11.681,1325.874108,0.373522,1.832618459,5560,4,4,3,7.613152,,4896,,40.22911,-0.05039
8548,141768686,0.01,J,92.001976,-74.072652,10.846,1339.666411,13.681076,3.22763945,3010,4,4,3,11.412438,,4657.56,,19.09764,0.1876
8549,141769887,0.01,J,91.908371,-75.978473,11.798,1341.066249,14.162072,3.738787008,5260,4,4,3,1.3607183,1.23547,6005.6665,4.25353,25.31621,0.29158
8550,141770046,0.01,J,91.990012,-76.351374,11.262,1325.841206,0.237734,0.423641988,2380,4,4,3,0.7857697,,4324.7227,,16.62135,0.23595
8551,141770047,0.01,J,91.963127,-76.35312,10.237,1325.841301,0.237735,0.427751831,950,4,4,3,1.5809444,1.79877,7839.1997,4.39824,16.68378,0.2654
8552,141770299,0.01,J,91.858532,-76.926947,9.057,1325.878337,0.200166,2.135755207,127490,4,4,3,1.5967765,1.20246,5964,4.26512,152.10495,-1.10013
8553,141805865,0.01,J,92.297951,-73.597666,7.27,1327.334421,1.670868,5.605294297,250,4,4,3,15.141974,0.622037,4121.45,,13.61834,0.18339
8554,141805873,0.01,J,92.291699,-73.590065,10.924,1327.331503,1.670868,5.219925301,6310,4,4,3,9.859868,,4638.88,,10.69656,0.12743
8555,141806737,0.01,J,92.226472,-72.651316,11.915,1343.658037,42.930608,11.25125374,3140,4,4,3,0.91270465,0.954979,5226.785,4.48091,13.71213,0.2497
8556,141807839,0.01,J,92.874904,-72.227429,11.185,1331.216077,49.08156,6.396308899,16910,4,4,3,,,3474,,21.1359,0.22908
8557,141808244,0.01,J,92.552349,-72.585882,11.605,1350.043607,14.92129,2.854144351,59240,4,4,3,4.0195704,,4962.2666,,29.33435,0.23723
8558,141808675,0.01,J,92.677808,-73.013068,7.527,1331.415815,41.702235,10.71914248,390,4,4,3,1.76728,2.04679,8317,4.25489,15.51065,0.21962
8559,141809055,0.01,J,92.873827,-73.436894,11.872,1325.718076,0.130916,0.452414276,1720,4,4,3,1.8667,1.72248,8142.25,4.13243,18.40085,0.13821
8560,141809359,0.01,EB,92.642764,-73.786598,11.255,1328.107341,12.154319,4.422227425,73830,4,4,3,2.0150833,0.74977,5436,4.53314,203.85105,0.40279
8561,141809360,0.01,EB,92.640663,-73.788171,11.303,1328.107227,12.154319,4.425144462,77390,4,4,3,2.0150833,,5436,,202.44697,0.40363
8562,141809556,0.01,J,92.610952,-74.022053,11.438,1326.275579,0.630958,2.627006252,1250,4,4,3,1.19811,1.11288,5741,4.22,22.15404,-0.09278
8563,141810072,0.01,J,92.605233,-74.737016,11.536,1352.319513,22.868915,4.061519304,559800,4,4,3,1.0507319,1.00962,5466.5,4.3642,15.65426,0.12985
8564,141810080,0.01,J,92.560385,-74.753047,4.563,1350.568538,14.968657,2.274038371,350,4,4,3,1.2089,0.980759,5589.55,4.44689,23.54978,0.1079
8565,141811460,0.01,J,92.812579,-77.505705,8.097,1325.711725,0.100237,1.226636254,880,4,4,3,11.230306,0.689825,4603,1.8995,48.17816,-0.85014
8566,141811463,0.01,J,92.837006,-77.51218,8.755,1325.711739,0.100237,1.134474347,1700,4,4,3,4.1900325,1.74249,7811.91,3.36714,49.64471,-1.04232
8567,141811469,0.01,J,92.592252,-77.54919,9.685,1325.703599,0.11134,0.220346314,1460,4,4,3,2.1139708,1.57442,7018.5,3.87569,19.51972,0.23153
8568,141811748,0.01,EB,93.028214,-77.723225,11.299,1327.182577,6.840074,4.783674153,40330,4,4,3,2.3430185,1.17453,5961.75,4.27558,279.10575,0.3779
8569,141811852,0.01,J,93.251891,-77.493334,10.211,1325.91756,0.4768,4.929272832,230,4,4,3,11.65259,,4508.7373,0.17,18.63157,-0.62924
8570,141811921,0.01,J,93.12853,-77.33241,9.149,1325.973117,0.565436,2.563867764,1110,4,4,3,,,3214,,60.07455,-0.05029
8571,141811945,0.01,J,92.976767,-77.26871,9.866,1326.037316,0.470123,4.784987114,310,4,4,3,14.829138,0.707314,4341.36,1.9,26.99864,-0.8054
8572,141823865,0.01,J,92.958424,-74.537621,11.692,1344.017246,42.930608,6.913545112,2660,4,4,3,3.46033,,4836.74,,12.03115,0.03745
8573,141824606,0.01,J,93.019232,-73.593384,11.763,1326.548507,0.909308,2.554646268,570,4,4,3,1.4295357,,5426,,13.37487,0.17129
8574,141825063,0.01,J,93.165055,-73.107825,9.403,1328.272759,2.39992,2.93750208,370,4,4,3,14.578253,,4537.53,,12.49499,0.23087
8575,141826495,0.01,J,93.617312,-72.078713,9.722,1325.806683,0.870312,4.072433535,1020,4,4,3,1.5196036,1.463,6934.78,4.29781,19.32904,0.02133
8576,141826720,0.01,J,93.692086,-72.271806,11.243,1326.080583,0.435636,1.762234747,640,4,4,3,1.2433792,1.13884,5840.5,4.14557,15.41579,0.07704
8577,141828072,0.01,J,93.67482,-73.626527,6.591,1325.892402,0.612423,2.330979926,140,4,4,3,,,9482,,16.68455,0.02301
8578,141865028,0.01,J,93.516674,-76.730278,11.329,1325.701027,0.102235,0.348539562,570,4,4,3,1.5362508,1.75134,7229,4.1277,14.7728,0.12394
8579,141865850,0.01,J,93.755944,-77.10424,11.903,1348.136535,45.180939,5.378338979,6830,4,4,3,1.03486,0.969789,5520,4.39534,20.28128,-0.15708
